Title,Platforms,Publisher,Genre,Total_Sales,USA_Sales,EUR_Sales,Japan_Sales,Rating,Year
Grand Theft Auto: Vice City,PS2,Rockstar Games,Action,16.2,8.41,5.49,0.47,9.7,2002
Grand Theft Auto III,PS2,Rockstar Games,Action,13.1,6.99,4.51,0.3,9.5,2001
Grand Theft Auto IV    Read the review,PS3,Rockstar Games,Action,10.6,4.79,3.73,0.44,9.8,2008
Grand Theft Auto V,XOne,Rockstar Games,Action,8.7,4.7,3.25,0.01,9.1,2014
Uncharted 3: Drake's Deception    Read the review,PS3,Sony Computer Entertainment,Action,6.8,2.77,2.81,0.19,7.9,2011
Red Dead Redemption    Read the review,PS3,Rockstar Games,Action,6.6,2.82,2.58,0.17,5.2,2011
Driver,PS,GT Interactive,Action,6.3,3.11,2.8,0.02,5.9,1999
Metal Gear Solid 2: Sons of Liberty,PS2,Konami,Action,6,2.45,2.01,0.87,4.2,2001
Metal Gear Solid 4: Guns of the Patriots    Read the review,PS3,Konami,Action,6,2.63,1.72,0.83,5.1,2008
Uncharted: The Nathan Drake Collection,PS4,Sony Computer Entertainment,Action,5.7,2.55,2.11,0.1,2.5,2015
Assassin's Creed II    Read the review,PS3,Ubisoft,Action,5.6,2.54,1.95,0.21,3.7,2009
Batman: Arkham City    Read the review,PS3,Warner Bros. Interactive,Action,5.5,2.72,1.89,0.11,3.2,2011
Resident Evil 5    Read the review,PS3,Capcom,Action,5.1,1.96,1.42,1.08,3.5,2009
Resident Evil,PS,Capcom,Action,5,2.05,1.16,1.11,4.7,1996
Assassin's Creed    Read the review,PS3,Ubisoft,Action,4.8,1.91,2.01,0.09,4.7,2007
Driver 2,PS,Atari,Action,4.7,2.36,2.1,0.02,3.1,2000
The Lord of the Rings: The Two Towers,PS2,Electronic Arts,Action,4.7,1.94,1.95,0.08,3.4,2002
Spider-Man: The Movie,PS2,Activision,Action,4.5,2.71,1.51,0.03,3.3,2002
Batman: Arkham Asylum    Read the review,PS3,Eidos Interactive,Action,4.3,2.26,1.33,0.07,2.9,2009
Metal Gear Solid 3: Snake Eater,PS2,Konami,Action,4.2,1.46,0,0.83,2,2004
Batman: Arkham Knight,PS4,Warner Bros. Interactive,Action,4.1,1.65,1.68,0.11,3.4,2015
Assassin's Creed Origins,PS4,Ubisoft,Action,4.1,1.22,2.11,0.11,2.9,2017
Resident Evil Director's Cut,PS,Capcom,Action,3.8,1.82,1.24,0.47,2,1997
Resident Evil 3: Nemesis,PS,Capcom,Action,3.7,1.3,0.77,1.54,3.6,1999
Luigi's Mansion,GC,Nintendo,Action,3.6,2.38,0.67,0.46,3.6,2001
Assassin's Creed: Unity,XOne,Ubisoft,Action,3.6,2.34,0.9,0,2.1,2014
Grand Theft Auto: Liberty City Stories,PS2,Rockstar Games,Action,3.5,1.56,1.4,0.07,2.2,2006
Batman: Arkham Asylum    Read the review,X360,Eidos Interactive,Action,3.5,2.24,0.95,0.02,2.1,2009
LEGO Star Wars: The Video Game,PS2,Eidos Interactive,Action,3.5,1.98,1.14,0.01,3.8,2005
Watch Dogs 2,PS4,Ubisoft,Action,3.4,0.98,1.74,0.12,2.9,2016
Resident Evil VII: Biohazard    Read the review,PS4,Capcom,Action,3.3,0.88,1.56,0.41,3.1,2017
True Crime: Streets of LA,PS2,Activision,Action,3.3,1.89,1.05,0.02,2.9,2003
Middle-Earth: Shadow of Mordor    Read the review,PS4,Warner Bros. Interactive Entertainment,Action,3.2,1.03,1.6,0.05,3.5,2014
Spider-Man,PS,Activision,Action,3.1,1.7,1.25,0.02,2.7,2000
Saints Row 2,X360,THQ,Action,3.1,1.98,0.79,0.02,3.3,2008
Devil May Cry,PS2,Capcom,Action,3,1.36,0.86,0.64,3.9,2001
Assassin's Creed: Brotherhood    Read the review,PS3,Ubisoft,Action,2.8,1.87,0.57,0.11,2.8,2010
Onimusha: Warlords,PS2,Capcom,Action,2.7,0.99,0.48,1.09,2.5,2001
Star Wars: Shadows of the Empire,N64,Nintendo,Action,2.6,2,0.5,0.12,2.9,1996
Streets of Rage,GEN,Sega,Action,2.6,1.86,0.55,0.11,3,1990
Tomb Raider (2013)    Read the review,PS3,Square Enix,Action,2.5,0.6,1.45,0.08,2.8,2013
Saints Row: The Third,PS3,THQ,Action,2.5,0.86,1.06,0.18,3.7,2011
New Super Luigi U    Read the review,WiiU,Nintendo,Action,2.4,1.25,0.75,0.22,2.2,2013
God of War: Ascension    Read the review,PS3,Sony Computer Entertainment,Action,2.4,1.23,0.72,0.04,3.7,2013
The Incredibles,PS2,THQ,Action,2.4,0.96,1.08,0.04,3.2,2004
Teenage Mutant Ninja Turtles II: The Arcade Game,NES,Ultra Games,Action,2.2,1.74,0.25,0.21,2.6,1990
Devil May Cry 3: Dante's Awakening Special Edition,PS2,Capcom,Action,2.2,1.06,0.82,0.05,2.8,2006
Saints Row,X360,THQ,Action,2.2,1.17,0.77,0.02,2.6,2006
Dynasty Warriors 4,PS2,KOEI,Action,2.1,0.63,0.21,1.13,2.5,2003
Finding Nemo,PS2,THQ,Action,2.1,1.26,0.6,0.05,3.4,2003
Metal Gear Solid: Peace Walker    Read the review,PSP,Konami,Action,2.1,0.46,0.42,0.96,2.3,2010
Hitman: Absolution,PS3,Square Enix,Action,2.1,0.59,1.08,0.07,3.3,2012
Tom Clancy's Splinter Cell: Conviction    Read the review,X360,Ubisoft,Action,2.1,1.2,0.62,0.04,2.9,2010
Resident Evil 6,X360,Capcom,Action,2,1.12,0.61,0.07,3.7,2012
Lego Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2,0.77,0.85,0.01,3.8,2013
Lego Marvel Super Heroes    Read the review,PS4,Warner Bros. Interactive Entertainment,Action,1.9,0.59,1,0.01,3.5,2013
inFAMOUS 2    Read the review,PS3,Sony Computer Entertainment,Action,1.9,1.05,0.48,0.08,3.9,2011
Star Wars: The Force Unleashed    Read the review,Wii,LucasArts,Action,1.9,1.11,0.56,0,3.9,2008
Kinect Star Wars    Read the review,X360,Microsoft Studios,Action,1.8,1.05,0.53,0.03,3,2012
For Honor,PS4,Ubisoft,Action,1.8,0.73,0.66,0.07,3.2,2017
Harry Potter and the Sorcerer's Stone,GBA,Electronic Arts,Action,1.7,0.87,0.66,0.08,3.5,2001
Saints Row 2,PS3,THQ,Action,1.7,0.88,0.54,0.02,3.5,2008
Dead Rising 3    Read the review,XOne,Microsoft Studios,Action,1.6,1.06,0.4,0.01,3,2013
Just Cause 2    Read the review,X360,Square Enix,Action,1.6,0.59,0.83,0.02,2.4,2010
Final Fight,SNES,Capcom,Action,1.6,0.67,0.17,0.69,3.6,1991
Spider-Man 2: Enter: Electro,PS,Activision,Action,1.6,0.57,0.87,0.02,3.6,2001
Metal Gear Rising: Revengeance    Read the review,PS3,Konami Digital Entertainment,Action,1.5,0.47,0.41,0.44,2.2,2013
Mafia II,PS3,2K Games,Action,1.5,0.5,0.7,0.04,3.3,2010
Dying Light,XOne,Warner Bros. Interactive Entertainment,Action,1.5,1.01,0.31,0.01,2.4,2016
Onimusha 3: Demon Siege,PS2,Capcom,Action,1.4,0.37,0.47,0.54,3.3,2004
Resident Evil,GC,Capcom,Action,1.4,0.63,0.38,0.35,3.6,2002
The Lion King,GEN,Virgin Interactive,Action,1.4,0.97,0.37,0.03,3.3,1994
Dynasty Warriors 5,PS2,KOEI,Action,1.4,0.24,0.18,0.91,2.2,2005
Dead Rising 2,PS3,Capcom,Action,1.4,0.43,0.57,0.15,3.2,2010
Samurai Warriors,PS2,KOEI,Action,1.4,0.22,0.05,1.06,2.3,2004
Devil May Cry 4,X360,Capcom,Action,1.3,0.79,0.34,0.08,3.9,2008
Saints Row IV,PS3,Deep Silver,Action,1.3,0.58,0.45,0.09,3.2,2013
Kirby: Planet Robobot,3DS,Nintendo,Action,1.3,0.41,0.22,0.64,2.7,2016
Resident Evil Zero,GC,Capcom,Action,1.3,0.54,0.27,0.45,2.8,2002
Assassin's Creed: Bloodlines    Read the review,PSP,Ubisoft,Action,1.3,0.43,0.5,0.05,3.7,2009
Dino Crisis 2,PS,Capcom,Action,1.2,0.34,0.49,0.28,4,2000
Enter the Matrix,XB,Atari,Action,1.2,0.72,0.43,0.01,3.4,2003
Metal Gear Solid: Portable Ops,PSP,Konami,Action,1.2,0.38,0.35,0.38,2.5,2006
Spider-Man: The Movie,GC,Activision,Action,1.2,0.86,0.27,0.01,2.6,2002
Red Dead Redemption: Undead Nightmare,PS3,Rockstar Games,Action,1.2,0.47,0.45,0.06,2.9,2010
Mission: Impossible,N64,Ocean,Action,1.2,0.74,0.38,0.02,2.8,1998
Tenchu: Wrath of Heaven,PS2,Activision,Action,1.1,0.44,0.34,0.25,3.1,2003
Resident Evil - Code: Veronica,DC,Capcom,Action,1.1,0.41,0.23,0.47,2.3,2000
Transformers: The Game,PS2,Activision,Action,1.1,0.63,0.37,0,2.2,2007
Castlevania: Lords of Shadow,PS3,Konami,Action,1.1,0.5,0.37,0.1,2.1,2010
Red Dead Redemption: Undead Nightmare,X360,Rockstar Games,Action,1.1,0.61,0.38,0.02,3.9,2010
Bully: Scholarship Edition,X360,Rockstar Games,Action,1.1,0.53,0.42,0.03,3.5,2008
The Godfather,PS2,Electronic Arts,Action,1.1,0.89,0.03,0.01,3.3,2006
Lego Marvel Super Heroes: Universe in Peril,3DS,Warner Bros. Interactive Entertainment,Action,1,0.42,0.5,0.04,3.3,2013
Nioh,PS4,Sony Interactive Entertainment,Action,1,0.34,0.36,0.2,2.5,2017
Final Fight 2,SNES,Capcom,Action,1,0.39,0.12,0.49,2.4,1993
LEGO Marvel's Avengers,PS4,Warner Bros. Interactive Entertainment,Action,1,0.31,0.53,0.01,3.3,2016
Dynasty Warriors 3: Xtreme Legends,PS2,KOEI,Action,1,0.13,0.1,0.74,3.3,2003
Grand Theft Auto: Vice City Stories,PS2,Rockstar Games,Action,1,0.78,0.03,0.03,2.4,2007
God of War III Remastered,PS4,Sony Computer Entertainment,Action,0.9,0.4,0.33,0.02,3.1,2015
Resident Evil: Revelations    Read the review,3DS,Capcom,Action,0.9,0.3,0.23,0.3,3.2,2012
Warriors Orochi,PS2,KOEI,Action,0.9,0.11,0.09,0.64,3.8,2007
Bayonetta 2    Read the review,WiiU,Nintendo,Action,0.9,0.37,0.32,0.1,3.7,2014
Thief    Read the review,PS4,Square Enix,Action,0.8,0.28,0.41,0.03,2.1,2014
LEGO Jurassic World,3DS,Warner Bros. Interactive Entertainment,Action,0.8,0.35,0.39,0.04,2,2015
Devil May Cry HD Collection,PS3,Capcom,Action,0.8,0.42,0.2,0.11,2.7,2012
ZombiU    Read the review,WiiU,Ubisoft,Action,0.8,0.35,0.37,0.05,3.5,2012
Dynasty Warriors 2,PS2,KOEI,Action,0.8,0.24,0.19,0.34,2.3,2000
DmC Devil May Cry    Read the review,PS3,Capcom,Action,0.8,0.24,0.29,0.19,2.5,2013
Tom Clancy's Splinter Cell: Double Agent,X360,Ubisoft,Action,0.8,0.67,0.04,0.01,2.8,2006
Hitman,PS4,Square Enix,Action,0.8,0.24,0.36,0.06,2.7,2017
Lego Marvel Super Heroes,WiiU,Warner Bros. Interactive Entertainment,Action,0.8,0.31,0.36,0.03,3.4,2013
True Crime: New York City,PS2,Activision,Action,0.8,0.57,0.02,0.07,2.9,2005
Genji: Days of the Blade,PS3,Sony Computer Entertainment,Action,0.8,0.18,0.38,0.06,3.2,2006
Blast Corps,N64,Nintendo,Action,0.7,0.39,0.09,0.17,3.1,1997
Metal Gear Solid: Portable Ops Plus,PSP,Konami,Action,0.7,0.26,0.01,0.26,3.9,2007
Prince of Persia: The Forgotten Sands    Read the review,PS3,Ubisoft,Action,0.7,0.19,0.36,0.01,3.7,2010
Lollipop Chainsaw    Read the review,PS3,Warner Bros. Interactive Entertainment,Action,0.7,0.27,0.21,0.11,3.3,2012
Castlevania: Lords of Shadow    Read the review,X360,Konami,Action,0.7,0.42,0.17,0.01,3.1,2010
Fist of the North Star: Ken's Rage,PS3,Tecmo Koei,Action,0.7,0.06,0.03,0.55,3.8,2010
Batman: Return to Arkham,PS4,Warner Bros. Interactive Entertainment,Action,0.6,0.15,0.39,0.01,2.9,2016
Dead Island: Riptide    Read the review,PS3,Deep Silver,Action,0.6,0.26,0.21,0.07,3.5,2013
Harry Potter and the Half-Blood Prince,DS,Electronic Arts,Action,0.6,0.2,0.34,0,3.5,2009
International Superstar Soccer '98,N64,Konami,Action,0.6,0.06,0.3,0.21,2.7,1998
Middle-Earth: Shadow of Mordor,PS3,Warner Bros. Interactive Entertainment,Action,0.6,0.22,0.26,0.01,3,2014
Tom Clancy's HAWX,X360,Ubisoft,Action,0.6,0.31,0.19,0.02,3.1,2009
Resident Evil: Revelations 2,PS4,Capcom,Action,0.6,0.14,0.25,0.11,2.2,2015
Resident Evil Outbreak File #2,PS2,Capcom,Action,0.6,0.19,0.15,0.17,2,2005
LEGO Jurassic World    Read the review,WiiU,Warner Bros. Interactive Entertainment,Action,0.6,0.29,0.2,0.03,2.5,2015
Tom Clancy's HAWX,PS3,Ubisoft,Action,0.6,0.21,0.22,0.05,3.7,2009
No More Heroes,Wii,Ubisoft,Action,0.6,0.29,0.17,0.04,2.9,2008
Extermination,PS2,Sony Computer Entertainment,Action,0.6,0.21,0.16,0.12,3.6,2001
Dragon Ball: Xenoverse 2,NS,Namco Bandai Games,Action,0.6,0.17,0.16,0.19,2.4,2017
Dynasty Warriors: Gundam 3,PS3,Tecmo Koei,Action,0.5,0.11,0.05,0.36,2.7,2011
Enslaved: Odyssey to the West,X360,Namco Bandai,Action,0.5,0.3,0.19,0,3.3,2010
Tomb Raider: Legend,PS2,Eidos Interactive,Action,0.5,0.25,0.19,0.02,2.3,2006
One Piece: Pirate Warriors 3,PS4,Tecmo Koei,Action,0.5,0.11,0.22,0.11,3.1,2015
Lair,PS3,Sony Computer Entertainment,Action,0.5,0.36,0.04,0.08,3.7,2007
Attack on Titan,PS4,Tecmo Koei,Action,0.5,0.08,0.24,0.12,3.6,2017
Bakugan Battle Brawlers: Defenders of the Core,DS,Activision,Action,0.5,0.43,0.02,0.02,2.9,2010
Super Monkey Ball 3D,3DS,Sega,Action,0.5,0.26,0.15,0.05,3.6,2011
Steel Diver,3DS,Nintendo,Action,0.5,0.31,0.1,0.05,3.5,2011
The Legend of Zelda: Breath of the Wild,NS,Nintendo,Action-Adventure,9.5,4.54,2.94,1.26,8.7,2017
The Last of Us Remastered,PS4,Sony Computer Entertainment,Action-Adventure,6.8,2.7,2.86,0.11,8.5,2014
The Last of Us    Read the review,PS3,Sony Computer Entertainment America,Action-Adventure,6.3,2.41,2.57,0.29,4.3,2013
Assassin's Creed III,X360,Ubisoft,Action-Adventure,5.3,3.13,1.71,0.03,4.5,2012
Assassin's Creed IV: Black Flag    Read the review,PS3,Ubisoft,Action-Adventure,3.9,1.34,1.86,0.13,4.8,2013
Assassin's Creed IV: Black Flag,PS4,Ubisoft,Action-Adventure,3.2,1.07,1.55,0.06,2.4,2013
inFAMOUS: Second Son    Read the review,PS4,Sony Computer Entertainment,Action-Adventure,3,1.35,1.09,0.07,3.5,2014
Far Cry: Primal,PS4,Ubisoft,Action-Adventure,2.7,0.63,1.61,0.07,2.8,2016
Kinect: Disneyland Adventures    Read the review,X360,Microsoft Studios,Action-Adventure,2.4,1.73,0.43,0.02,2.2,2011
No Man's Sky,PS4,Hello Games,Action-Adventure,2.3,0.89,0.97,0.04,3.3,2016
Just Cause 3,PS4,Square Enix,Action-Adventure,2,0.53,1.07,0.09,3.2,2015
Watch Dogs,PS3,Ubisoft,Action-Adventure,1.8,0.56,0.89,0.1,2.4,2014
Tomb Raider: Definitive Edition,PS4,Square Enix,Action-Adventure,1.5,0.47,0.74,0.06,2.2,2014
The Last Guardian,PS4,Sony Interactive Entertainment,Action-Adventure,1.3,0.4,0.58,0.13,3,2016
The Legend of Zelda: Twilight Princess HD,WiiU,Nintendo,Action-Adventure,1.2,0.67,0.37,0.1,3.9,2016
Metal Gear Solid V: Ground Zeroes    Read the review,PS4,Konami Digital Entertainment,Action-Adventure,1.2,0.36,0.5,0.17,2.2,2014
Sleeping Dogs,PS3,Square Enix,Action-Adventure,1,0.31,0.5,0.05,3.3,2012
Tom Clancy's Splinter Cell: Blacklist    Read the review,X360,Ubisoft,Action-Adventure,1,0.57,0.33,0.01,3.6,2013
The LEGO Movie Videogame,PS3,Warner Bros. Interactive Entertainment,Action-Adventure,1,0.33,0.47,0.03,2.4,2014
Paper Mario: Color Splash,WiiU,Nintendo,Action-Adventure,0.9,0.35,0.37,0.08,2.6,2016
Darksiders II,PS3,THQ,Action-Adventure,0.8,0.35,0.37,0.01,3.4,2012
Darksiders II    Read the review,X360,THQ,Action-Adventure,0.8,0.45,0.27,0,3.7,2012
Pok̩Park 2: Wonders Beyond    Read the review,Wii,Nintendo,Action-Adventure,0.8,0.26,0.19,0.27,2.9,2012
The LEGO Movie Videogame,WiiU,Warner Bros. Interactive Entertainment,Action-Adventure,0.7,0.33,0.24,0.03,2.2,2014
Metal Gear Solid V: Ground Zeroes,PS3,Konami Digital Entertainment,Action-Adventure,0.6,0.13,0.13,0.28,3.7,2014
Metroid: Samus Returns,3DS,Nintendo,Action-Adventure,0.6,0.3,0.15,0.07,3.9,2017
Hitman 2,PS4,Warner Bros. Interactive Entertainment,Action-Adventure,0.5,0.19,0.22,0.02,2.2,2018
The Legend of Zelda: Breath of the Wild,NS,Nintendo,Action-Adventure,9.5,4.54,2.94,1.26,3.3,2017
The Last of Us Remastered,PS4,Sony Computer Entertainment,Action-Adventure,6.8,2.7,2.86,0.11,7.7,2014
The Last of Us    Read the review,PS3,Sony Computer Entertainment America,Action-Adventure,6.3,2.41,2.57,0.29,4.7,2013
Assassin's Creed III,X360,Ubisoft,Action-Adventure,5.3,3.13,1.71,0.03,3.3,2012
Assassin's Creed IV: Black Flag    Read the review,PS3,Ubisoft,Action-Adventure,3.9,1.34,1.86,0.13,3.4,2013
Assassin's Creed IV: Black Flag,PS4,Ubisoft,Action-Adventure,3.2,1.07,1.55,0.06,3.5,2013
inFAMOUS: Second Son    Read the review,PS4,Sony Computer Entertainment,Action-Adventure,3,1.35,1.09,0.07,2.2,2014
Far Cry: Primal,PS4,Ubisoft,Action-Adventure,2.7,0.63,1.61,0.07,3.9,2016
Kinect: Disneyland Adventures    Read the review,X360,Microsoft Studios,Action-Adventure,2.4,1.73,0.43,0.02,2.9,2011
No Man's Sky,PS4,Hello Games,Action-Adventure,2.3,0.89,0.97,0.04,3.4,2016
Just Cause 3,PS4,Square Enix,Action-Adventure,2,0.53,1.07,0.09,3.6,2015
Watch Dogs,PS3,Ubisoft,Action-Adventure,1.8,0.56,0.89,0.1,2.8,2014
Tomb Raider: Definitive Edition,PS4,Square Enix,Action-Adventure,1.5,0.47,0.74,0.06,2.4,2014
The Last Guardian,PS4,Sony Interactive Entertainment,Action-Adventure,1.3,0.4,0.58,0.13,2.3,2016
The Legend of Zelda: Twilight Princess HD,WiiU,Nintendo,Action-Adventure,1.2,0.67,0.37,0.1,3.2,2016
Metal Gear Solid V: Ground Zeroes    Read the review,PS4,Konami Digital Entertainment,Action-Adventure,1.2,0.36,0.5,0.17,2.8,2014
Sleeping Dogs,PS3,Square Enix,Action-Adventure,1,0.31,0.5,0.05,3.9,2012
Tom Clancy's Splinter Cell: Blacklist    Read the review,X360,Ubisoft,Action-Adventure,1,0.57,0.33,0.01,3.5,2013
The LEGO Movie Videogame,PS3,Warner Bros. Interactive Entertainment,Action-Adventure,1,0.33,0.47,0.03,2.1,2014
Paper Mario: Color Splash,WiiU,Nintendo,Action-Adventure,0.9,0.35,0.37,0.08,3.1,2016
Darksiders II,PS3,THQ,Action-Adventure,0.8,0.35,0.37,0.01,2.1,2012
Darksiders II    Read the review,X360,THQ,Action-Adventure,0.8,0.45,0.27,0,3.7,2012
Pok̩Park 2: Wonders Beyond    Read the review,Wii,Nintendo,Action-Adventure,0.8,0.26,0.19,0.27,2.2,2012
The LEGO Movie Videogame,WiiU,Warner Bros. Interactive Entertainment,Action-Adventure,0.7,0.33,0.24,0.03,3.7,2014
Metal Gear Solid V: Ground Zeroes,PS3,Konami Digital Entertainment,Action-Adventure,0.6,0.13,0.13,0.28,2.4,2014
Metroid: Samus Returns,3DS,Nintendo,Action-Adventure,0.6,0.3,0.15,0.07,3.5,2017
Hitman 2,PS4,Warner Bros. Interactive Entertainment,Action-Adventure,0.5,0.19,0.22,0.02,2.5,2018
The Legend of Zelda: Twilight Princess    Read the review,Wii,Nintendo,Adventure,7.2,3.74,2.16,0.6,8.4,2006
Luigi's Mansion: Dark Moon    Read the review,3DS,Nintendo,Adventure,5.4,2.03,1.88,1.17,5.2,2013
Professor Layton and the Curious Village,DS,Nintendo,Adventure,5.2,1.21,2.44,1.03,3.1,2008
The Legend of Zelda: A Link to the Past,SNES,Nintendo,Adventure,4.6,2.42,0.91,1.15,3.7,1992
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,4.4,2.19,0.5,1.61,2.9,1988
Professor Layton and the Diabolical Box    Read the review,DS,Nintendo,Adventure,4,0.9,1.76,0.92,3.5,2009
Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,Adventure,3.5,1.66,1.58,0.12,3.9,1998
The Legend of Zelda: Majora's Mask,N64,Nintendo,Adventure,3.4,1.9,0.67,0.73,3.9,2000
The Legend of Zelda: Spirit Tracks    Read the review,DS,Nintendo,Adventure,3.3,1.4,0.92,0.74,2,2009
L.A. Noire,PS3,Rockstar Games,Adventure,3.2,1.29,1.31,0.12,2.9,2011
L.A. Noire    Read the review,X360,Rockstar Games,Adventure,2.7,1.55,0.92,0.02,2.6,2011
The Legend of Zelda: A Link to the Past,GBA,Nintendo,Adventure,2.7,1.75,0.52,0.33,3,2002
Harry Potter and the Chamber of Secrets,PS2,Electronic Arts,Adventure,2.6,0.9,1.22,0.04,3.5,2002
Onimusha 2: Samurai's Destiny,PS2,Capcom,Adventure,2.2,0.62,0.44,1.06,3.1,2002
The Legend of Zelda: Link's Awakening DX,GBC,Nintendo,Adventure,2.2,1,0.63,0.45,2.6,1998
Grand Theft Auto: Episodes from Liberty City,PS3,Rockstar Games,Adventure,2.1,0.62,0.99,0.13,3.2,2010
The Legend of Zelda: Ocarina of Time 3D    Read the review,3DS,Nintendo,Adventure,2,1.42,0.01,0.56,2.7,2011
Harry Potter and the Chamber of Secrets,PS,Electronic Arts,Adventure,2,0.75,1.09,0.02,3.8,2002
The Legend of Zelda: Oracle of Ages,GBC,Nintendo,Adventure,1.9,0.92,0.53,0.41,2.5,2001
Star Fox Adventures,GC,Nintendo,Adventure,1.9,0.96,0.53,0.3,2.6,2002
Metroid II: Return of Samus,GB,Nintendo,Adventure,1.8,0.85,0.31,0.56,3,1991
Beyond: Two Souls    Read the review,PS3,Sony Computer Entertainment,Adventure,1.7,0.52,0.86,0.06,2.6,2013
"Monsters, Inc.",GBA,THQ,Adventure,1.7,0.59,0.95,0.03,3.7,2001
Rise of the Tomb Raider,XOne,Square Enix,Adventure,1.6,0.61,0.82,0.03,3.1,2015
Disney Fairies: Tinker Bell,DS,Disney Interactive Studios,Adventure,1.5,0.85,0.51,0.01,3.4,2008
Super Metroid,SNES,Nintendo,Adventure,1.4,0.57,0.12,0.71,2.1,1994
Grand Theft Auto: Chinatown Wars    Read the review,DS,Rockstar Games,Adventure,1.3,0.58,0.56,0.05,3.4,2009
The Legend of Zelda: Tri Force Heroes,3DS,Nintendo,Adventure,1.2,0.61,0.34,0.19,2.8,2015
Pok̩Park Wii: Pikachu's Adventure,Wii,Nintendo,Adventure,1.2,0.53,0.17,0.42,3.3,2010
Yakuza 3    Read the review,PS3,Sega,Adventure,1.1,0.21,0.21,0.62,3,2010
Alien: Isolation    Read the review,PS4,Sega,Adventure,1.1,0.29,0.59,0.05,3.7,2014
Prince of Persia    Read the review,PS3,Ubisoft,Adventure,1.1,0.47,0.41,0.03,2.3,2008
Tomb Raider: Underworld,X360,Eidos Interactive,Adventure,1.1,0.53,0.42,0.01,3.3,2008
MySims Agents    Read the review,Wii,Electronic Arts,Adventure,1,0.63,0.32,0,2,2009
Prince of Persia    Read the review,X360,Ubisoft,Adventure,1,0.54,0.34,0.02,2.1,2008
Professor Layton vs Ace Attorney,3DS,Nintendo,Adventure,0.8,0.2,0.27,0.3,2.8,2014
The Godfather II    Read the review,X360,Electronic Arts,Adventure,0.8,0.47,0.23,0.01,2.2,2009
The Godfather II    Read the review,PS3,Electronic Arts,Adventure,0.7,0.41,0.21,0.01,3.1,2009
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,Capcom,Adventure,0.6,0.3,0.03,0.25,2.1,2007
Okami,Wii,Capcom,Adventure,0.6,0.43,0.09,0.04,2.1,2008
The Legend of Zelda: Twilight Princess    Read the review,Wii,Nintendo,Adventure,7.2,3.74,2.16,0.6,3.2,2006
Luigi's Mansion: Dark Moon    Read the review,3DS,Nintendo,Adventure,5.4,2.03,1.88,1.17,5.6,2013
Professor Layton and the Curious Village,DS,Nintendo,Adventure,5.2,1.21,2.44,1.03,4.8,2008
The Legend of Zelda: A Link to the Past,SNES,Nintendo,Adventure,4.6,2.42,0.91,1.15,4.3,1992
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,4.4,2.19,0.5,1.61,3.1,1988
Professor Layton and the Diabolical Box    Read the review,DS,Nintendo,Adventure,4,0.9,1.76,0.92,2.5,2009
Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,Adventure,3.5,1.66,1.58,0.12,3.9,1998
The Legend of Zelda: Majora's Mask,N64,Nintendo,Adventure,3.4,1.9,0.67,0.73,3.6,2000
The Legend of Zelda: Spirit Tracks    Read the review,DS,Nintendo,Adventure,3.3,1.4,0.92,0.74,2.9,2009
L.A. Noire,PS3,Rockstar Games,Adventure,3.2,1.29,1.31,0.12,3.9,2011
L.A. Noire    Read the review,X360,Rockstar Games,Adventure,2.7,1.55,0.92,0.02,3.7,2011
The Legend of Zelda: A Link to the Past,GBA,Nintendo,Adventure,2.7,1.75,0.52,0.33,2.9,2002
Harry Potter and the Chamber of Secrets,PS2,Electronic Arts,Adventure,2.6,0.9,1.22,0.04,3.6,2002
Onimusha 2: Samurai's Destiny,PS2,Capcom,Adventure,2.2,0.62,0.44,1.06,3,2002
The Legend of Zelda: Link's Awakening DX,GBC,Nintendo,Adventure,2.2,1,0.63,0.45,3.3,1998
Grand Theft Auto: Episodes from Liberty City,PS3,Rockstar Games,Adventure,2.1,0.62,0.99,0.13,3.7,2010
The Legend of Zelda: Ocarina of Time 3D    Read the review,3DS,Nintendo,Adventure,2,1.42,0.01,0.56,2.9,2011
Harry Potter and the Chamber of Secrets,PS,Electronic Arts,Adventure,2,0.75,1.09,0.02,3.4,2002
The Legend of Zelda: Oracle of Ages,GBC,Nintendo,Adventure,1.9,0.92,0.53,0.41,3.1,2001
Star Fox Adventures,GC,Nintendo,Adventure,1.9,0.96,0.53,0.3,2.3,2002
Metroid II: Return of Samus,GB,Nintendo,Adventure,1.8,0.85,0.31,0.56,3.3,1991
Beyond: Two Souls    Read the review,PS3,Sony Computer Entertainment,Adventure,1.7,0.52,0.86,0.06,2.1,2013
"Monsters, Inc.",GBA,THQ,Adventure,1.7,0.59,0.95,0.03,3.2,2001
Rise of the Tomb Raider,XOne,Square Enix,Adventure,1.6,0.61,0.82,0.03,3,2015
Disney Fairies: Tinker Bell,DS,Disney Interactive Studios,Adventure,1.5,0.85,0.51,0.01,2.8,2008
Super Metroid,SNES,Nintendo,Adventure,1.4,0.57,0.12,0.71,2.1,1994
Grand Theft Auto: Chinatown Wars    Read the review,DS,Rockstar Games,Adventure,1.3,0.58,0.56,0.05,3.5,2009
