Title,Platforms,Publisher,Genre,Total_Sales,USA_Sales,EUR_Sales,Japan_Sales,Rating,Release_Date,Year
Prinny: Can I Really Be the Hero?    Read the review,PSP,NIS America,Platform,0.11,0.04,0.01,0.05,8.4,17  Feb 09,2009.0
Owlboy    Read the review,NS,Soedesco,Platform,0.05,0.03,0.01,0.0,7.0,29  May 18,2018.0
DuckTales: Remastered    Read the review,X360,Capcom,Platform,0.04,0.03,0.0,0.0,7.3,12  Nov 13,2013.0
Trine 2    Read the review,PC,Frozenbyte,Platform,0.04,0.0,0.03,0.0,8.7,07  Dec 11,2011.0
Disney Epic Mickey: The Power of Illusion    Read the review,3DS,Disney Interactive Studios,Platform,0.03,0.0,0.03,0.0,7.5,18  Nov 12,2012.0
Braid    Read the review,PC,Number None,Platform,0.03,0.0,0.03,0.0,8.7,10  Apr 09,2009.0
Runner3    Read the review,NS,Nicalis,Platform,0.02,0.02,0.0,0.0,7.0,22nd May 18,2018.0
Rad Rodgers    Read the review,XOne,THQ Nordic,Platform,0.02,0.02,0.0,0.0,5.0,21  Feb 18,2018.0
Ori and the Blind Forest: Definitive Edition    Read the review,PC,Nordic Games,Platform,0.01,0.0,0.01,0.0,9.3,14  Jun 16,2016.0
WarioWare: Smooth Moves    Read the review,Wii,Nintendo,Puzzle,2.89,0.86,1.05,0.73,8.1,15  Jan 07,2007.0
Super Scribblenauts    Read the review,DS,Warner Bros. Interactive,Puzzle,1.47,1.06,0.3,0.0,8.9,12  Oct 10,2010.0
Picross 3D    Read the review,DS,Nintendo,Puzzle,0.5,0.28,0.03,0.16,8.5,03rd May 10,2010.0
Tetris Axis    Read the review,3DS,Nintendo,Puzzle,0.44,0.2,0.14,0.06,7.5,02nd Oct 11,2011.0
Me & My Katamari    Read the review,PSP,Namco,Puzzle,0.23,0.13,0.01,0.08,7.8,21  Mar 06,2006.0
WarioWare: Smooth Moves    Read the review,Wii,Nintendo,Puzzle,2.89,0.86,1.05,0.73,8.1,15  Jan 07,2007.0
Super Scribblenauts    Read the review,DS,Warner Bros. Interactive,Puzzle,1.47,1.06,0.3,0.0,8.9,12  Oct 10,2010.0
Picross 3D    Read the review,DS,Nintendo,Puzzle,0.5,0.28,0.03,0.16,8.5,03rd May 10,2010.0
Tetris Axis    Read the review,3DS,Nintendo,Puzzle,0.44,0.2,0.14,0.06,7.5,02nd Oct 11,2011.0
Me & My Katamari    Read the review,PSP,Namco,Puzzle,0.23,0.13,0.01,0.08,7.8,21  Mar 06,2006.0
Crush    Read the review,PSP,Sega,Puzzle,0.08,0.07,0.0,0.0,7.0,29  May 07,2007.0
Hot Pixel    Read the review,PSP,Atari,Puzzle,0.03,0.03,0.0,0.0,4.8,02nd Oct 07,2007.0
Gran Turismo 5    Read the review,PS3,Sony Computer Entertainment,Racing,10.75,2.96,4.87,0.81,8.8,24  Nov 10,2010.0
Mario Kart 8    Read the review,WiiU,Nintendo,Racing,7.69,3.22,2.55,1.39,8.4,30  May 14,2014.0
Driveclub    Read the review,PS4,Sony Computer Entertainment,Racing,2.37,0.37,1.63,0.02,5.8,07  Oct 14,2014.0
Need for Speed: Undercover    Read the review,X360,Electronic Arts,Racing,1.69,0.8,0.7,0.01,6.0,17  Nov 08,2008.0
MotorStorm: Pacific Rift    Read the review,PS3,Sony Computer Entertainment,Racing,1.36,0.43,0.66,0.02,8.7,28  Oct 08,2008.0
ModNation Racers    Read the review,PS3,Sony Computer Entertainment,Racing,1.13,0.5,0.4,0.06,8.5,25  May 10,2010.0
GRID    Read the review,PS3,Codemasters,Racing,1.1,0.31,0.57,0.03,9.3,03rd Jun 08,2008.0
MotorStorm: Arctic Edge    Read the review,PSP,Sony Computer Entertainment,Racing,1.04,0.16,0.58,0.0,8.0,29  Sep 09,2009.0
Sonic & SEGA All-Stars Racing    Read the review,PS3,Sega,Racing,0.96,0.36,0.44,0.0,8.0,23rd Feb 10,2010.0
Gran Turismo 5    Read the review,PS3,Sony Computer Entertainment,Racing,10.75,2.96,4.87,0.81,8.8,24  Nov 10,2010.0
Mario Kart 8    Read the review,WiiU,Nintendo,Racing,7.69,3.22,2.55,1.39,8.4,30  May 14,2014.0
Driveclub    Read the review,PS4,Sony Computer Entertainment,Racing,2.37,0.37,1.63,0.02,5.8,07  Oct 14,2014.0
Need for Speed: Undercover    Read the review,X360,Electronic Arts,Racing,1.69,0.8,0.7,0.01,6.0,17  Nov 08,2008.0
MotorStorm: Pacific Rift    Read the review,PS3,Sony Computer Entertainment,Racing,1.36,0.43,0.66,0.02,8.7,28  Oct 08,2008.0
ModNation Racers    Read the review,PS3,Sony Computer Entertainment,Racing,1.13,0.5,0.4,0.06,8.5,25  May 10,2010.0
GRID    Read the review,PS3,Codemasters,Racing,1.1,0.31,0.57,0.03,9.3,03rd Jun 08,2008.0
MotorStorm: Arctic Edge    Read the review,PSP,Sony Computer Entertainment,Racing,1.04,0.16,0.58,0.0,8.0,29  Sep 09,2009.0
Sonic & SEGA All-Stars Racing    Read the review,PS3,Sega,Racing,0.96,0.36,0.44,0.0,8.0,23rd Feb 10,2010.0
F1 2010    Read the review,X360,Codemasters,Racing,0.88,0.18,0.59,0.01,8.2,21  Sep 10,2010.0
DiRT    Read the review,X360,Codemasters,Racing,0.87,0.38,0.4,0.0,8.0,19  Jun 07,2007.0
Need for Speed: Nitro    Read the review,Wii,Electronic Arts,Racing,0.83,0.45,0.3,0.0,7.3,02nd Nov 09,2009.0
DiRT 2    Read the review,X360,Codemasters,Racing,0.8,0.32,0.39,0.0,8.5,08  Sep 09,2009.0
Sonic & SEGA All-Stars Racing with Banjo-Kazooie    Read the review,X360,Sega,Racing,0.77,0.37,0.32,0.0,8.0,23rd Feb 10,2010.0
F1 2011    Read the review,X360,Codemasters,Racing,0.72,0.11,0.5,0.01,8.2,20  Sep 11,2011.0
DiRT 3    Read the review,X360,Codemasters,Racing,0.71,0.23,0.4,0.01,9.1,24  May 11,2011.0
Test Drive Unlimited 2    Read the review,PS3,Atari,Racing,0.63,0.16,0.35,0.01,7.0,08  Feb 11,2011.0
MX vs. ATV: Alive    Read the review,X360,THQ,Racing,0.55,0.37,0.13,0.0,6.9,10  May 11,2011.0
ModNation Racers    Read the review,PSP,Sony Computer Entertainment,Racing,0.54,0.11,0.27,0.02,7.6,25  May 10,2010.0
Excite Truck    Read the review,Wii,Nintendo,Racing,0.53,0.39,0.03,0.08,8.0,19  Nov 06,2006.0
Need for Speed: Shift 2 Unleashed    Read the review,X360,Electronic Arts,Racing,0.44,0.18,0.21,0.0,8.2,29  Mar 11,2011.0
Burnout Paradise Remastered    Read the review,PS4,Electronic Arts,Racing,0.37,0.08,0.22,0.01,6.0,16  Mar 18,2018.0
Modnation Racers: Road Trip    Read the review,PSV,Sony Computer Entertainment,Racing,0.31,0.15,0.11,0.0,7.3,22nd Feb 12,2012.0
F1 2013    Read the review,X360,Codemasters,Racing,0.3,0.01,0.28,0.0,8.0,08  Oct 13,2013.0
ExciteBots: Trick Racing    Read the review,Wii,Nintendo,Racing,0.28,0.26,0.0,0.0,8.5,20  Apr 09,2009.0
Burnout Paradise: The Ultimate Box    Read the review,PS3,Electronic Arts,Racing,0.07,0.0,0.05,0.01,8.6,06  Feb 09,2009.0
Pimp My Ride: Street Racing    Read the review,DS,Activision,Racing,0.03,0.03,0.0,0.0,6.5,24  Mar 09,2009.0
Pok̩mon X/Y    Read the review,3DS,Nintendo,Role-Playing,16.13,5.68,5.06,4.4,8.7,12  Oct 13,2013.0
Pok̩mon Black / White Version    Read the review,DS,Nintendo,Role-Playing,15.18,5.51,3.2,5.66,8.9,06  Mar 11,2011.0
Pok̩mon Heart Gold / Soul Silver Version    Read the review,DS,Nintendo,Role-Playing,11.78,4.34,2.72,3.96,8.5,14  Mar 10,2010.0
Final Fantasy XIII    Read the review,PS3,Square Enix,Role-Playing,5.35,1.75,1.23,1.87,9.0,09  Mar 10,2010.0
Fallout 3    Read the review,X360,Bethesda Softworks,Role-Playing,4.96,3.41,0.99,0.09,8.2,28  Oct 08,2008.0
The Elder Scrolls IV: Oblivion    Read the review,X360,Take-Two Interactive,Role-Playing,4.47,2.89,1.03,0.13,8.8,07  Jul 09,2009.0
Fable II    Read the review,X360,Microsoft Game Studios,Role-Playing,4.28,2.51,1.24,0.11,8.5,21  Oct 08,2008.0
Fallout 3    Read the review,PS3,Bethesda Softworks,Role-Playing,4.0,2.18,1.15,0.07,8.2,28  Oct 08,2008.0
Mario & Luigi: Bowser's Inside Story    Read the review,DS,Nintendo,Role-Playing,3.77,2.23,0.47,0.81,9.1,14  Sep 09,2009.0
The Elder Scrolls IV: Oblivion    Read the review,PS3,Bethesda Softworks,Role-Playing,3.12,1.69,0.86,0.14,8.8,20  Mar 07,2007.0
Bloodborne    Read the review,PS4,Sony Computer Entertainment,Role-Playing,3.11,1.3,1.05,0.28,9.3,24  Mar 15,2015.0
Mass Effect 3    Read the review,X360,Electronic Arts,Role-Playing,3.04,1.94,0.84,0.03,9.4,06  Mar 12,2012.0
Mass Effect    Read the review,X360,Microsoft Game Studios,Role-Playing,2.91,1.83,0.79,0.03,8.5,20  Nov 07,2007.0
Final Fantasy XIII-2    Read the review,PS3,Square Enix,Role-Playing,2.66,0.78,0.75,0.89,5.4,31  Jan 12,2012.0
Dragon Age: Origins    Read the review,X360,Electronic Arts,Role-Playing,2.56,1.76,0.55,0.03,8.3,03rd Nov 09,2009.0
Paper Mario: Sticker Star    Read the review,3DS,Nintendo,Role-Playing,2.41,1.12,0.49,0.64,6.8,11  Nov 12,2012.0
Mario & Luigi: Dream Team    Read the review,3DS,Nintendo,Role-Playing,2.33,0.95,0.75,0.47,7.8,11  Aug 13,2013.0
Monster Hunter Tri    Read the review,Wii,Capcom,Role-Playing,2.23,0.65,0.41,1.05,9.1,20  Apr 10,2010.0
Fire Emblem: Awakening    Read the review,3DS,Nintendo,Role-Playing,2.1,0.9,0.5,0.56,9.3,04  Feb 13,2013.0
Kingdom Hearts: Birth by Sleep    Read the review,PSP,Square Enix,Role-Playing,2.08,0.63,0.42,0.75,8.7,07  Sep 10,2010.0
Dark Souls    Read the review,PS3,Namco Bandai,Role-Playing,2.05,0.75,0.53,0.54,9.0,04  Oct 11,2011.0
Demon's Souls    Read the review,PS3,Atlus,Role-Playing,1.83,0.97,0.34,0.35,8.7,06  Oct 09,2009.0
Dragon's Dogma    Read the review,PS3,Capcom,Role-Playing,1.76,0.41,0.48,0.72,7.2,22nd May 12,2012.0
Dragon Quest IV: Chapters of the Chosen    Read the review,DS,Square Enix,Role-Playing,1.62,0.3,0.02,1.27,8.0,16  Sep 08,2008.0
Kingdom Hearts 3D: Dream Drop Distance    Read the review,3DS,Square Enix,Role-Playing,1.6,0.88,0.27,0.34,8.3,31  Jul 12,2012.0
Ni no Kuni: Wrath of the White Witch    Read the review,PS3,Namco Bandai Games,Role-Playing,1.54,0.6,0.51,0.21,8.5,22nd Jan 13,2013.0
Bravely Default: Flying Fairy    Read the review,3DS,Nintendo,Role-Playing,1.41,0.5,0.34,0.49,8.8,07  Feb 14,2014.0
Chrono Trigger    Read the review,DS,Square Enix,Role-Playing,1.34,0.61,0.17,0.49,8.8,25  Nov 08,2008.0
Persona 4 Golden    Read the review,PSV,Atlus,Role-Playing,1.25,0.37,0.29,0.39,9.2,20  Nov 12,2012.0
Final Fantasy IV    Read the review,DS,Square Enix,Role-Playing,1.21,0.51,0.04,0.62,9.0,21  Jul 08,2008.0
Final Fantasy Tactics: The War of the Lions    Read the review,PSP,Square Enix,Role-Playing,1.16,0.45,0.24,0.3,8.7,09  Oct 07,2007.0
Pok̩mon X/Y    Read the review,3DS,Nintendo,Role-Playing,16.13,5.68,5.06,4.4,8.7,12  Oct 13,2013.0
Pok̩mon Black / White Version    Read the review,DS,Nintendo,Role-Playing,15.18,5.51,3.2,5.66,8.9,06  Mar 11,2011.0
Pok̩mon Heart Gold / Soul Silver Version    Read the review,DS,Nintendo,Role-Playing,11.78,4.34,2.72,3.96,8.5,14  Mar 10,2010.0
Final Fantasy XIII    Read the review,PS3,Square Enix,Role-Playing,5.35,1.75,1.23,1.87,9.0,09  Mar 10,2010.0
Fallout 3    Read the review,X360,Bethesda Softworks,Role-Playing,4.96,3.41,0.99,0.09,8.2,28  Oct 08,2008.0
The Elder Scrolls IV: Oblivion    Read the review,X360,Take-Two Interactive,Role-Playing,4.47,2.89,1.03,0.13,8.8,07  Jul 09,2009.0
Fable II    Read the review,X360,Microsoft Game Studios,Role-Playing,4.28,2.51,1.24,0.11,8.5,21  Oct 08,2008.0
Fallout 3    Read the review,PS3,Bethesda Softworks,Role-Playing,4.0,2.18,1.15,0.07,8.2,28  Oct 08,2008.0
Mario & Luigi: Bowser's Inside Story    Read the review,DS,Nintendo,Role-Playing,3.77,2.23,0.47,0.81,9.1,14  Sep 09,2009.0
The Elder Scrolls IV: Oblivion    Read the review,PS3,Bethesda Softworks,Role-Playing,3.12,1.69,0.86,0.14,8.8,20  Mar 07,2007.0
Bloodborne    Read the review,PS4,Sony Computer Entertainment,Role-Playing,3.11,1.3,1.05,0.28,9.3,24  Mar 15,2015.0
Mass Effect 3    Read the review,X360,Electronic Arts,Role-Playing,3.04,1.94,0.84,0.03,9.4,06  Mar 12,2012.0
Mass Effect    Read the review,X360,Microsoft Game Studios,Role-Playing,2.91,1.83,0.79,0.03,8.5,20  Nov 07,2007.0
Final Fantasy XIII-2    Read the review,PS3,Square Enix,Role-Playing,2.66,0.78,0.75,0.89,5.4,31  Jan 12,2012.0
Dragon Age: Origins    Read the review,X360,Electronic Arts,Role-Playing,2.56,1.76,0.55,0.03,8.3,03rd Nov 09,2009.0
Paper Mario: Sticker Star    Read the review,3DS,Nintendo,Role-Playing,2.41,1.12,0.49,0.64,6.8,11  Nov 12,2012.0
Mario & Luigi: Dream Team    Read the review,3DS,Nintendo,Role-Playing,2.33,0.95,0.75,0.47,7.8,11  Aug 13,2013.0
Monster Hunter Tri    Read the review,Wii,Capcom,Role-Playing,2.23,0.65,0.41,1.05,9.1,20  Apr 10,2010.0
Fire Emblem: Awakening    Read the review,3DS,Nintendo,Role-Playing,2.1,0.9,0.5,0.56,9.3,04  Feb 13,2013.0
Kingdom Hearts: Birth by Sleep    Read the review,PSP,Square Enix,Role-Playing,2.08,0.63,0.42,0.75,8.7,07  Sep 10,2010.0
Dark Souls    Read the review,PS3,Namco Bandai,Role-Playing,2.05,0.75,0.53,0.54,9.0,04  Oct 11,2011.0
Demon's Souls    Read the review,PS3,Atlus,Role-Playing,1.83,0.97,0.34,0.35,8.7,06  Oct 09,2009.0
Dragon's Dogma    Read the review,PS3,Capcom,Role-Playing,1.76,0.41,0.48,0.72,7.2,22nd May 12,2012.0
Dragon Quest IV: Chapters of the Chosen    Read the review,DS,Square Enix,Role-Playing,1.62,0.3,0.02,1.27,8.0,16  Sep 08,2008.0
Kingdom Hearts 3D: Dream Drop Distance    Read the review,3DS,Square Enix,Role-Playing,1.6,0.88,0.27,0.34,8.3,31  Jul 12,2012.0
Ni no Kuni: Wrath of the White Witch    Read the review,PS3,Namco Bandai Games,Role-Playing,1.54,0.6,0.51,0.21,8.5,22nd Jan 13,2013.0
Bravely Default: Flying Fairy    Read the review,3DS,Nintendo,Role-Playing,1.41,0.5,0.34,0.49,8.8,07  Feb 14,2014.0
Chrono Trigger    Read the review,DS,Square Enix,Role-Playing,1.34,0.61,0.17,0.49,8.8,25  Nov 08,2008.0
Persona 4 Golden    Read the review,PSV,Atlus,Role-Playing,1.25,0.37,0.29,0.39,9.2,20  Nov 12,2012.0
Final Fantasy IV    Read the review,DS,Square Enix,Role-Playing,1.21,0.51,0.04,0.62,9.0,21  Jul 08,2008.0
Final Fantasy Tactics: The War of the Lions    Read the review,PSP,Square Enix,Role-Playing,1.16,0.45,0.24,0.3,8.7,09  Oct 07,2007.0
Pok̩mon Conquest    Read the review,DS,Nintendo,Role-Playing,1.02,0.56,0.05,0.37,8.6,18  Jun 12,2012.0
Tales of Graces f    Read the review,PS3,Namco Bandai,Role-Playing,0.99,0.28,0.19,0.45,8.0,13  Mar 12,2012.0
The Witcher 2: Assassins of Kings    Read the review,PC,Atari,Role-Playing,0.98,0.27,0.56,0.0,8.7,17  May 11,2011.0
White Knight Chronicles: International Edition    Read the review,PS3,Sony Computer Entertainment,Role-Playing,0.95,0.34,0.16,0.36,6.2,02nd Feb 10,2010.0
Kingdom Hearts Re:coded    Read the review,DS,Square Enix,Role-Playing,0.93,0.53,0.09,0.27,7.3,11  Jan 11,2011.0
The Witcher 2: Assassins of Kings    Read the review,X360,Warner Bros. Interactive,Role-Playing,0.9,0.48,0.33,0.02,8.9,17  Apr 12,2012.0
Tales of the Abyss    Read the review,3DS,Namco Bandai,Role-Playing,0.86,0.45,0.2,0.15,7.2,14  Feb 12,2012.0
Star Ocean: The Last Hope    Read the review,X360,Square Enix,Role-Playing,0.79,0.32,0.2,0.21,7.9,24  Feb 09,2009.0
The World Ends With You    Read the review,DS,Square Enix,Role-Playing,0.78,0.49,0.04,0.21,9.3,21  Apr 08,2008.0
Final Fantasy Tactics A2: Grimoire of the Rift    Read the review,DS,Square Enix,Role-Playing,0.75,0.38,0.03,0.3,8.1,24  Jun 08,2008.0
Tales of Vesperia    Read the review,X360,Namco Bandai,Role-Playing,0.74,0.32,0.18,0.19,8.8,26  Aug 08,2008.0
RIFT    Read the review,PC,Unknown,Role-Playing,0.7,0.47,0.16,0.0,8.8,01  Mar 11,2011.0
The Last Remnant    Read the review,X360,Square Enix,Role-Playing,0.68,0.25,0.2,0.18,6.5,20  Nov 08,2008.0
The Last Story    Read the review,Wii,Xseed Games,Role-Playing,0.68,0.31,0.13,0.18,7.6,14  Aug 12,2012.0
Shin Megami Tensei: Persona 3 Portable    Read the review,PSP,Atlus,Role-Playing,0.64,0.18,0.07,0.34,9.0,06  Jul 10,2010.0
White Knight Chronicles II    Read the review,PS3,D3 Publisher,Role-Playing,0.63,0.23,0.09,0.27,5.8,13  Sep 11,2011.0
Muramasa: The Demon Blade    Read the review,Wii,Ignition Entertainment,Role-Playing,0.6,0.32,0.13,0.11,8.6,08  Sep 09,2009.0
Disgaea 4: A Promise Unforgotten    Read the review,PS3,NIS America,Role-Playing,0.58,0.27,0.11,0.14,8.7,06  Sep 11,2011.0
Disgaea 3: Absence of Justice    Read the review,PS3,NIS America,Role-Playing,0.55,0.36,0.03,0.11,8.2,26  Aug 08,2008.0
Atelier Rorona: Alchemist of Arland    Read the review,PS3,NIS America,Role-Playing,0.48,0.22,0.1,0.11,7.0,24  Jun 14,2014.0
Final Fantasy Crystal Chronicles: Echoes of Time    Read the review,DS,Square Enix,Role-Playing,0.47,0.12,0.06,0.27,7.9,24  Mar 09,2009.0
Fable Anniversary    Read the review,X360,Microsoft Studios,Role-Playing,0.45,0.26,0.15,0.01,6.0,04  Feb 14,2014.0
Eternal Sonata    Read the review,PS3,Namco Bandai,Role-Playing,0.44,0.19,0.12,0.07,7.5,21  Oct 08,2008.0
Ragnarok Odyssey    Read the review,PSV,Xseed Games,Role-Playing,0.42,0.2,0.01,0.16,7.7,30  Oct 12,2012.0
Mass Effect 2     Read the review,PC,Electronic Arts,Role-Playing,0.39,0.01,0.32,0.0,9.5,26  Jan 10,2010.0
Fragile Dreams: Farewell Ruins of the Moon    Read the review,Wii,Xseed Games,Role-Playing,0.37,0.16,0.12,0.06,6.9,16  Mar 10,2010.0
Dragon Ball Z: Attack of the Saiyans    Read the review,DS,Namco Bandai,Role-Playing,0.36,0.12,0.02,0.21,6.5,10  Nov 09,2009.0
Jeanne d'Arc    Read the review,PSP,Sony Computer Entertainment,Role-Playing,0.33,0.21,0.0,0.1,9.0,21  Aug 07,2007.0
Shin Megami Tensei: Persona 2: Innocent Sin    Read the review,PSP,Atlus,Role-Playing,0.32,0.14,0.04,0.11,8.0,20  Sep 11,2011.0
Folklore    Read the review,PS3,Sony Computer Entertainment,Role-Playing,0.32,0.2,0.04,0.05,7.7,09  Oct 07,2007.0
Pandora's Tower    Read the review,Wii,Xseed Games,Role-Playing,0.31,0.11,0.1,0.08,7.8,16  Apr 13,2013.0
Radiant Historia    Read the review,DS,Atlus,Role-Playing,0.3,0.19,0.0,0.09,8.8,22nd Feb 11,2011.0
Shin Megami Tensei: Strange Journey    Read the review,DS,Atlus,Role-Playing,0.28,0.13,0.0,0.14,7.5,23rd Mar 10,2010.0
Suikoden Tierkreis    Read the review,DS,Konami,Role-Playing,0.27,0.09,0.02,0.15,8.1,17  Mar 09,2009.0
Atelier Ayesha: The Alchemist of Dusk    Read the review,PS3,Tecmo Koei,Role-Playing,0.27,0.06,0.04,0.14,7.6,05  Mar 13,2013.0
Atelier Meruru: Alchemist of Arland 3    Read the review,PS3,NIS America,Role-Playing,0.24,0.05,0.0,0.18,8.0,22nd May 12,2012.0
Lunar: Silver Star Harmony    Read the review,PSP,Xseed Games,Role-Playing,0.24,0.19,0.0,0.03,7.6,02nd Mar 10,2010.0
Muramasa Rebirth    Read the review,PSV,Aksys Games,Role-Playing,0.24,0.11,0.0,0.1,8.0,25  Jun 13,2013.0
Avalon Code    Read the review,DS,Marvelous Interactive,Role-Playing,0.24,0.11,0.0,0.12,7.8,10  Mar 09,2009.0
Ys Seven    Read the review,PSP,Xseed Games,Role-Playing,0.23,0.14,0.0,0.08,8.8,17  Aug 10,2010.0
Shin Megami Tensei: Persona    Read the review,PSP,Atlus,Role-Playing,0.22,0.08,0.0,0.13,7.2,22nd Sep 09,2009.0
Hunted: The Demon's Forge    Read the review,X360,Bethesda Softworks,Role-Playing,0.22,0.13,0.07,0.0,6.3,31  May 11,2011.0
Atelier Escha & Logy: Alchemists of the Dusk Sky    Read the review,PS3,Tecmo Koei,Role-Playing,0.21,0.06,0.03,0.1,7.8,11  Mar 14,2014.0
Two Worlds II    Read the review,PC,SouthPeak Interactive,Role-Playing,0.2,0.09,0.09,0.0,7.9,08  Feb 11,2011.0
Shin Megami Tensei: Strange Journey Redux    Read the review,3DS,Atlus,Role-Playing,0.2,0.08,0.01,0.1,8.0,15  May 18,2018.0
Mana Khemia 2: Fall of Alchemy    Read the review,PS2,NIS America,Role-Playing,0.2,0.07,0.05,0.05,7.5,25  Aug 09,2009.0
Fairy Fencer F    Read the review,PS3,NIS America,Role-Playing,0.19,0.05,0.03,0.09,6.8,16  Sep 14,2014.0
Hyperdimension Neptunia Victory    Read the review,PS3,Compile Heart,Role-Playing,0.17,0.05,0.04,0.06,5.5,21  Mar 13,2013.0
Mugen Souls    Read the review,PS3,NIS America,Role-Playing,0.16,0.04,0.03,0.08,5.0,30  Sep 12,2012.0
Black * Rock Shooter: The Game    Read the review,PSP,Unknown,Role-Playing,0.15,0.0,0.0,0.15,6.1,31  Dec 20,2020.0
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?    Read the review",PSP,NIS America,Role-Playing,0.14,0.0,0.0,0.13,7.3,16  Jul 09,2009.0
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon    Read the review,PS2,Atlus,Role-Playing,0.13,0.07,0.05,0.0,8.5,12  May 09,2009.0
The Legend of Heroes: Trails of Cold Steel IV    Read the review,PS4,NIS America,Role-Playing,0.13,0.0,0.0,0.13,7.0,27  Oct 20,2020.0
Dokapon Kingdom    Read the review,Wii,Atlus,Role-Playing,0.13,0.12,0.0,0.0,6.5,14  Oct 08,2008.0
Baroque    Read the review,PS2,Atlus,Role-Playing,0.13,0.05,0.04,0.02,6.0,08  Apr 08,2008.0
The Alliance Alive    Read the review,3DS,Atlus,Role-Playing,0.11,0.04,0.0,0.06,8.0,27  Mar 18,2018.0
The Witch and the Hundred Knight    Read the review,PS4,NIS America,Role-Playing,0.11,0.03,0.01,0.06,6.5,01  Mar 16,2016.0
Spectral Force Genesis    Read the review,DS,Ignition Entertainment,Role-Playing,0.09,0.08,0.0,0.01,6.3,16  Mar 10,2010.0
Baroque    Read the review,Wii,Atlus,Role-Playing,0.08,0.07,0.0,0.0,6.0,08  Apr 08,2008.0
The Guided Fate Paradox    Read the review,PS3,NIS America,Role-Playing,0.07,0.0,0.0,0.06,7.6,05  Nov 13,2013.0
Child of Light    Read the review,PS4,Ubisoft,Role-Playing,0.05,0.0,0.01,0.04,8.3,30  Apr 14,2014.0
Moonlighter    Read the review,NS,Merge Games,Role-Playing,0.04,0.04,0.0,0.0,7.0,09  Nov 18,2018.0
The Caligula Effect: Overdose    Read the review,PS4,NIS America,Role-Playing,0.04,0.0,0.0,0.04,7.0,12  Mar 19,2019.0
Death end re;Quest    Read the review,PS4,Idea Factory,Role-Playing,0.03,0.0,0.0,0.03,6.0,01  Dec 19,2019.0
Sacred 3    Read the review,PC,Deep Silver,Role-Playing,0.02,0.0,0.02,0.0,5.8,29  Jul 14,2014.0
Super Neptunia RPG    Read the review,PS4,Idea Factory International,Role-Playing,0.01,0.0,0.0,0.01,5.0,31  Mar 19,2019.0
Call of Duty: Black Ops    Read the review,PS3,Activision,Shooter,12.67,6.01,4.4,0.48,8.7,09  Nov 10,2010.0
Call of Duty: Modern Warfare 2    Read the review,PS3,Activision,Shooter,10.61,4.99,3.66,0.38,9.0,10  Nov 09,2009.0
Halo 4    Read the review,X360,Microsoft Studios,Shooter,9.96,6.72,2.36,0.04,9.4,06  Nov 12,2012.0
Call of Duty: World at War    Read the review,X360,Activision,Shooter,7.5,4.88,1.91,0.0,8.8,10  Nov 08,2008.0
Halo 3: ODST    Read the review,X360,Microsoft Game Studios,Shooter,6.35,4.34,1.34,0.06,8.4,22nd Sep 09,2009.0
Gears of War 3    Read the review,X360,Microsoft Studios,Shooter,6.22,4.05,1.59,0.07,9.3,20  Sep 11,2011.0
Destiny    Read the review,PS4,Activision,Shooter,5.76,2.53,2.13,0.16,7.5,09  Sep 14,2014.0
Call of Duty: Ghosts    Read the review,PS4,Activision,Shooter,4.17,1.79,1.64,0.05,6.2,15  Nov 13,2013.0
Left 4 Dead 2    Read the review,X360,Electronic Arts,Shooter,3.97,2.67,0.88,0.05,9.0,17  Nov 09,2009.0
Left 4 Dead    Read the review,X360,Valve Corporation,Shooter,3.52,2.66,0.49,0.05,8.9,18  Oct 08,2008.0
Borderlands    Read the review,X360,2K Games,Shooter,3.48,2.43,0.72,0.03,8.6,20  Oct 09,2009.0
Killzone: Shadow Fall    Read the review,PS4,Sony Computer Entertainment,Shooter,3.02,0.89,1.58,0.08,6.5,15  Nov 13,2013.0
Metroid Prime    Read the review,GC,Nintendo,Shooter,2.82,1.96,0.67,0.1,9.3,17  Nov 02,2002.0
Killzone 3    Read the review,PS3,Sony Computer Entertainment,Shooter,2.81,1.46,0.87,0.09,8.9,22nd Feb 11,2011.0
Battlefield 3    Read the review,PC,Electronic Arts,Shooter,2.76,0.89,1.44,0.0,8.4,25  Oct 11,2011.0
Borderlands 2    Read the review,PS3,2K Games,Shooter,2.27,1.06,0.75,0.1,8.6,18  Sep 12,2012.0
Battlefield V    Read the review,PS4,Electronic Arts,Shooter,2.22,0.8,0.93,0.16,9.0,20  Nov 18,2018.0
Borderlands    Read the review,PS3,2K Games,Shooter,2.12,1.22,0.61,0.0,8.6,20  Oct 09,2009.0
Portal 2    Read the review,X360,Valve,Shooter,2.08,1.41,0.49,0.01,8.9,19  Apr 11,2011.0
Call of Duty: World at War    Read the review,Wii,Activision,Shooter,1.94,1.17,0.58,0.0,8.4,10  Nov 08,2008.0
Max Payne 3    Read the review,X360,Rockstar Games,Shooter,1.63,0.86,0.62,0.01,8.4,15  May 12,2012.0
The Order: 1886    Read the review,PS4,Sony Computer Entertainment,Shooter,1.62,0.44,0.86,0.07,6.5,20  Feb 15,2015.0
